time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167,T168,T169,T170,T171,T172,T173,T174,T175,T176,T177,T178,T179,T180,T181,T182,T183,T184,T185,T186,T187,T188,T189,T190,T191,T192,T193,T194,T195,T196,T197,T198,T199,T200
01/17/2018 00:00:00,3.21646,2.23331,2.005735,1.577027,0.727799,0.938802,1.266211,1.2494,1.955944,0.891212,0.916695,1.864465,2.528727,1.898438,0.043705,1.175581,2.772836,1.74636,0.649262,0.230522,0.526496,0.826638,-0.115212,-0.019338,0.561293,0.96297,1.127617,0.714792,1.935864,0.863421,1.670537,1.754605,1.353165,1.673494,1.262823,1.811765,1.133573,1.129373,0.971243,0.889035,0.958522,1.176239,1.758564,3.467297,5.839108,5.620521,6.147963,5.737904,6.694967,6.820725,6.017025,4.225142,2.020731,2.800611,3.85819,2.804116,1.684012,1.545136,2.889238,2.847143,2.738611,3.848787,2.194605,1.614038,1.848542,1.297309,2.364442,1.387991,1.334839,2.287965,1.984383,2.016255,1.918551,1.050673,1.370072,0.701958,1.416667,0.946703,-0.424577,-1.601651,-2.007677,-2.342522,-2.402642,-1.676297,-2.541202,-3.2515,-3.251495,-4.012755,-5.612127,-2.698631,-1.393197,0.670943,-2.841858,-1.932873,-3.316195,-1.964809,-2.797772,-1.708978,-1.276628,-1.118363,-1.589209,-1.040765,0.338036,-1.829163,0.40965,-1.190848,-1.256579,1.11803,0.584867,-2.062098,-3.68903,-3.138591,-3.471222,-2.267572,-2.047522,-1.090932,-1.535925,-2.192672,-3.150177,-3.817917,-5.719262,-4.321963,-3.944828,-1.9475,-1.840178,-0.959117,-2.262071,-1.414643,-1.338789,-0.894066,-2.541047,-3.274325,-3.676306,-3.7805,-4.834476,-4.365962,-2.9658,-2.673482,-1.357852,-1.147766,-3.611686,-3.023368,-2.757241,0.089223,0.491839,1.384904,-0.683837,-4.23316,-4.18145,-2.852161,-3.048792,-3.045087,-2.426654,-2.769823,-1.989848,-3.088894,-3.490316,-3.526247,-3.604013,1.329188,2.493274,2.488843,-1.960899,-3.846273,-2.876315,-0.80998,-0.196353,0.927562,1.50796,2.79473,2.559074,3.457503,3.432119,4.846015,4.753004,5.656609,4.429376,3.058194,3.415172,2.915237,1.051719,0.110528,4.214912,3.299594,-0.485707,-1.090359,-0.700484,0.294395,1.149513,0.94222,1.359843,1.933106,2.701638,3.08806,2.860954,3.039726,3.364478,3.509037,3.483122,3.128372,3.21646
01/18/2018 00:00:00,2.827071,1.89026,1.743635,1.41734,0.658653,0.838784,1.133271,1.13258,1.790161,0.834448,0.916323,1.786321,2.388312,1.801559,0.12736,1.158416,2.639161,1.684413,0.670164,0.286134,0.529256,0.792229,-0.092985,0.006692,0.540504,0.908777,1.06596,0.674789,1.810251,0.836854,1.581687,1.683727,1.300958,1.60953,1.21914,1.710322,1.086201,1.061449,0.920708,0.860265,0.924704,1.125908,1.654914,3.22534,5.510066,5.292714,5.809632,5.407357,6.342389,6.498146,5.712784,3.986772,1.91688,2.635798,3.636904,2.651956,1.622434,1.469502,2.707834,2.67777,2.571861,3.621901,2.095747,1.527042,1.723189,1.224028,2.232455,1.362212,1.312816,2.190042,1.902434,1.956125,1.843258,1.024928,1.338945,0.725643,1.403305,0.991571,-0.258642,-1.321934,-1.693827,-1.988819,-2.019403,-1.313338,-2.098076,-2.78285,-2.772095,-3.552001,-5.12228,-2.351333,-1.290529,0.610923,-2.53122,-1.538517,-2.926189,-1.597648,-2.362941,-1.384412,-0.941154,-0.734275,-1.196387,-0.740637,0.496983,-1.482672,0.549077,-0.869106,-1.01368,1.255028,0.771614,-1.657378,-3.104824,-2.322602,-2.668238,-1.546139,-1.347484,-0.400631,-0.857175,-1.467694,-2.393102,-2.959724,-4.882718,-3.549442,-3.127031,-1.163105,-1.14515,-0.239145,-1.743563,-0.931066,-0.980112,-0.561096,-2.034567,-2.725455,-3.094487,-3.221259,-4.208295,-3.761172,-2.484222,-2.207478,-0.987209,-0.645039,-3.044407,-2.514651,-2.281211,0.228747,0.530187,1.294609,-0.520954,-3.741785,-3.626828,-2.387088,-2.549083,-2.488775,-1.924253,-2.262882,-1.689562,-2.62452,-2.865119,-2.933811,-2.949768,1.208382,2.356725,2.331877,-1.156221,-3.078944,-2.270588,-0.374847,0.125213,1.11642,1.580858,2.805505,2.508853,3.284894,3.285886,4.587396,4.524785,5.440993,4.217343,2.951844,3.269295,2.803009,1.108349,0.229441,4.091562,3.209224,-0.320937,-0.872507,-0.542453,0.35484,1.137544,0.919492,1.292691,1.812005,2.501869,2.83535,2.64516,2.820398,3.140863,3.244349,3.139542,2.751159,2.827071
01/19/2018 00:00:00,2.448817,1.562791,1.49277,1.264429,0.592607,0.742765,1.005343,1.020286,1.629369,0.780543,0.915247,1.709633,2.250742,1.706827,0.20772,1.141295,2.507557,1.623921,0.69022,0.339761,0.531998,0.759074,-0.070784,0.032239,0.520263,0.856127,1.005942,0.63621,1.687305,0.811011,1.494494,1.61368,1.249434,1.546641,1.176142,1.61107,1.039954,0.995445,0.871728,0.832091,0.89148,1.07658,1.553643,2.98907,5.174713,4.960973,5.463017,5.072033,5.977268,6.162929,5.404545,3.750276,1.814812,2.474078,3.417898,2.502358,1.559603,1.396053,2.529485,2.511353,2.407931,3.394744,1.997973,1.442404,1.601563,1.152344,2.103503,1.337107,1.290994,2.094029,1.822097,1.896812,1.769749,1.000136,1.308605,0.748604,1.389767,1.034493,-0.099276,-1.050246,-1.388181,-1.643165,-1.645509,-0.962736,-1.666537,-2.323642,-2.305171,-3.102378,-4.627904,-2.015094,-1.193599,0.549747,-2.241061,-1.167715,-2.55396,-1.245143,-1.94184,-1.073793,-0.622774,-0.371155,-0.822066,-0.455755,0.642117,-1.145834,0.678522,-0.561276,-0.783416,1.382066,0.946047,-1.272449,-2.529718,-1.5343,-1.882449,-0.858693,-0.682325,0.241336,-0.219196,-0.780643,-1.661929,-2.121961,-3.982596,-2.762315,-2.318457,-0.409815,-0.470631,0.442784,-1.246048,-0.466628,-0.635301,-0.246779,-1.545853,-2.191539,-2.524756,-2.670062,-3.573857,-3.156845,-2.01458,-1.757197,-0.63413,-0.17876,-2.488868,-2.019943,-1.820166,0.361097,0.566437,1.206691,-0.368564,-3.221118,-3.07296,-1.935313,-2.061607,-1.947251,-1.438093,-1.770999,-1.405663,-2.143024,-2.251019,-2.351348,-2.308544,1.053373,2.222569,2.177857,-0.435546,-2.325487,-1.683007,0.037907,0.429308,1.293895,1.647358,2.812009,2.457517,3.114091,3.141504,4.329597,4.298215,5.222437,4.007662,2.846025,3.124851,2.691015,1.159626,0.338086,3.967542,3.118066,-0.163801,-0.663117,-0.390987,0.412234,1.123749,0.896174,1.226342,1.69321,2.305618,2.586778,2.433285,2.60463,2.920172,2.983686,2.802051,2.384741,2.448817
01/20/2018 00:00:00,2.084082,1.251932,1.253477,1.118441,0.529641,0.650772,0.882556,0.912631,1.473857,0.729496,0.913496,1.634441,2.116154,1.614206,0.284796,1.124219,2.378123,1.564858,0.709418,0.391419,0.534723,0.727173,-0.048607,0.05731,0.500593,0.805032,0.947569,0.599059,1.567179,0.785859,1.408981,1.544464,1.198596,1.484832,1.133841,1.514124,0.994842,0.931365,0.824306,0.804515,0.858853,1.028269,1.45486,2.75953,4.835494,4.627578,5.110736,4.734249,5.603201,5.820761,5.094726,3.515866,1.714621,2.315692,3.201788,2.355546,1.497297,1.324749,2.354524,2.348142,2.247044,3.16859,1.901522,1.360108,1.483694,1.082868,1.977681,1.31264,1.269366,1.999976,1.7434,1.838327,1.69805,0.976313,1.279037,0.770821,1.376075,1.075445,0.053507,-0.787426,-1.091982,-1.307431,-1.283292,-0.626105,-1.250012,-1.878145,-1.854788,-2.667706,-4.137806,-1.700117,-1.102269,0.487309,-1.972218,-0.821401,-2.201021,-0.908833,-1.537657,-0.777985,-0.321931,-0.029748,-0.467536,-0.186442,0.774159,-0.82122,0.800439,-0.268449,-0.565881,1.499417,1.108591,-0.909008,-1.972848,-0.791261,-1.133303,-0.215823,-0.060772,0.830862,0.372179,-0.140589,-0.970984,-1.326823,-3.054078,-1.9786,-1.539867,0.298637,0.171847,1.078294,-0.77405,-0.024436,-0.305692,0.048443,-1.079121,-1.678569,-1.975211,-2.134643,-2.94425,-2.563817,-1.561383,-1.326351,-0.299936,0.248024,-1.952281,-1.544123,-1.378202,0.486255,0.600506,1.12123,-0.22574,-2.688496,-2.528681,-1.500665,-1.591342,-1.426933,-0.972752,-1.299075,-1.142658,-1.655617,-1.657663,-1.787191,-1.690984,0.839114,2.09087,2.026946,0.190884,-1.603038,-1.12166,0.426657,0.715624,1.460349,1.707656,2.814137,2.405204,2.945283,2.999166,4.073519,4.073687,5.001316,3.800932,2.740671,2.981926,2.579261,1.205694,0.437154,3.842817,3.026075,-0.014341,-0.462543,-0.246217,0.466492,1.108169,0.872259,1.160795,1.576783,2.113204,2.343103,2.225828,2.392918,2.702906,2.727847,2.472518,2.031184,2.084082
01/21/2018 00:00:00,1.734755,0.958273,1.02597,0.979417,0.469726,0.562823,0.764917,0.809533,1.323862,0.681289,0.911092,1.56074,1.98467,1.523745,0.358616,1.107184,2.250947,1.507193,0.727746,0.441124,0.537433,0.696525,-0.026451,0.081912,0.481514,0.755499,0.89085,0.563326,1.450134,0.76136,1.325172,1.476079,1.14845,1.424113,1.092243,1.419598,0.950874,0.869215,0.77843,0.777534,0.826826,0.980981,1.358715,2.537514,4.495181,4.295005,4.755895,4.396565,5.223604,5.474146,4.785508,3.284393,1.616384,2.160845,2.989096,2.211708,1.435682,1.255564,2.183253,2.188364,2.089399,2.945426,1.806586,1.280134,1.369587,1.01569,1.855191,1.288769,1.247924,1.907914,1.666365,1.780679,1.628182,0.953471,1.250229,0.792275,1.362248,1.11441,0.199742,-0.534158,-0.806232,-0.983209,-0.934642,-0.304698,-0.851158,-1.44984,-1.424114,-2.251034,-3.662193,-1.414639,-1.016431,0.423479,-1.72518,-0.500053,-1.868378,-0.589772,-1.15283,-0.497559,-0.038939,0.289644,-0.133588,0.067195,0.897279,-0.510739,0.916474,0.008711,-0.360954,1.607395,1.259663,-0.568407,-1.4413,-0.104725,-0.434423,0.376839,0.512226,1.36689,0.914309,0.447462,-0.329615,-0.589195,-2.1349,-1.220939,-0.806626,0.953578,0.773998,1.662803,-0.33056,0.393359,0.007767,0.324567,-0.637411,-1.191094,-1.452182,-1.62133,-2.331462,-1.991533,-1.128163,-0.917616,0.014556,0.633984,-1.440466,-1.091107,-0.9589,0.604224,0.632317,1.038205,-0.091561,-2.155776,-2.001799,-1.086066,-1.142193,-0.932701,-0.531672,-0.85075,-0.902331,-1.173841,-1.092606,-1.24803,-1.105783,0.507322,1.961679,1.879253,0.722793,-0.924548,-0.5923,0.79057,0.98409,1.616119,1.761887,2.812091,2.352045,2.778642,2.859014,3.819948,3.851501,4.778055,3.597702,2.635713,2.840594,2.467753,1.246712,0.527398,3.717117,2.933315,0.12744,-0.271031,-0.108229,0.517535,1.090841,0.847735,1.096047,1.462773,1.924988,2.105013,2.023112,2.185692,2.4895,2.477571,2.15257,1.69222,1.734755
01/22/2018 00:00:00,1.402136,0.68215,0.810299,0.847373,0.412847,0.478926,0.652485,0.711083,1.17956,0.635892,0.908056,1.488552,1.856396,1.435579,0.429207,1.090176,2.126105,1.450888,0.745189,0.488888,0.540129,0.667129,-0.004314,0.106053,0.463045,0.707567,0.835773,0.529054,1.336352,0.737475,1.243092,1.408516,1.098998,1.364467,1.051353,1.327532,0.908041,0.809038,0.734151,0.751148,0.795404,0.934719,1.265317,2.323652,4.156425,3.965578,4.401501,4.061401,4.842302,5.126167,4.479134,3.056854,1.520168,2.0097,2.780324,2.070998,1.374829,1.18844,2.015939,2.032216,1.935168,2.726534,1.713305,1.202488,1.259256,0.950868,1.735984,1.265447,1.226655,1.817921,1.591012,1.723878,1.560146,0.931618,1.222167,0.812935,1.348301,1.151364,0.3395,-0.290978,-0.531751,-0.67171,-0.601067,0.000691,-0.471934,-1.041355,-1.015437,-1.854735,-3.206358,-1.164766,-0.935917,0.358131,-1.50015,-0.203759,-1.556425,-0.288661,-0.788792,-0.232849,0.226104,0.587167,0.179495,0.305232,1.016745,-0.21574,1.025821,0.269911,-0.168336,1.706327,1.399803,-0.257197,-0.940018,0.514455,0.206292,0.917188,1.034921,1.850686,1.40703,0.981882,0.257168,0.083116,-1.257953,-0.506828,-0.128454,1.551184,1.330758,2.19503,0.082706,0.785489,0.304476,0.581927,-0.22269,-0.732277,-0.960183,-1.13482,-1.745115,-1.447144,-0.717452,-0.532699,0.30899,0.979352,-0.957905,-0.663935,-0.566602,0.715022,0.661801,0.957656,0.034859,-1.637488,-1.498427,-0.693549,-0.717,-0.467923,-0.117119,-0.428476,-0.683806,-0.708282,-0.561144,-0.738899,-0.560222,-0.106483,1.835028,1.735002,1.258598,-0.301328,-0.098577,1.129352,1.234968,1.76168,1.810215,2.805815,2.298021,2.614317,2.72114,3.569633,3.632028,4.553172,3.398559,2.531064,2.700933,2.3565,1.282814,0.609658,3.590629,2.839386,0.261576,-0.088765,0.022936,0.565296,1.071809,0.822592,1.032091,1.351187,1.741215,1.873096,1.825479,1.98333,2.280343,2.233479,1.843533,1.368996,1.402136
01/23/2018 00:00:00,1.087056,0.42355,0.606457,0.722289,0.358945,0.39908,0.545287,0.617262,1.041077,0.593264,0.904403,1.417865,1.731433,1.349721,0.496606,1.073179,2.003674,1.395902,0.761762,0.534725,0.542812,0.638979,0.017806,0.12974,0.445199,0.661198,0.782385,0.496151,1.225856,0.714161,1.162742,1.341849,1.050243,1.305961,1.011173,1.237963,0.866395,0.750815,0.691396,0.725356,0.764589,0.889484,1.17468,2.118372,3.821629,3.641366,4.050287,3.730929,4.462769,4.779261,4.177557,2.83408,1.426029,1.862408,2.575908,1.933556,1.314801,1.123397,1.852819,1.879891,1.784518,2.51239,1.621833,1.124835,1.152698,0.888468,1.620236,1.242629,1.205547,1.729972,1.517336,1.667928,1.493961,0.910762,1.194836,0.832842,1.334249,1.186299,0.472881,-0.058255,-0.269102,-0.373861,-0.284039,0.289574,-0.113621,-0.6546,-0.630348,-1.480425,-2.77414,-0.937203,-0.860643,0.291101,-1.297052,0.067701,-1.264967,-0.005771,-0.446355,0.01605,0.473381,0.86323,0.471806,0.527922,1.1308,0.063018,1.128196,0.51515,0.012385,1.796541,1.529426,0.031559,-0.471735,1.058772,0.786077,1.4058,1.507983,2.284938,1.851984,1.463642,0.788179,0.688283,-0.446404,0.15251,0.490312,2.091154,1.840072,2.676054,0.465192,1.151524,0.58415,0.821114,0.164098,-0.303849,-0.501748,-0.678199,-1.192127,-0.935496,-0.330937,-0.172566,0.583379,1.285592,-0.508947,-0.265028,-0.220048,0.818671,0.688894,0.879622,0.154359,-1.146926,-1.022933,-0.323268,-0.317562,-0.034426,0.269662,-0.033613,-0.484236,-0.267876,-0.066367,-0.264107,-0.104459,0.000851,1.710952,1.594323,1.790682,0.258908,0.357801,1.443366,1.468682,1.89736,1.852729,2.795378,2.243263,2.452443,2.585573,3.323217,3.415533,4.32707,3.20403,2.426668,2.563028,2.245492,1.314131,0.684729,3.463138,2.744633,0.384802,0.084168,0.147264,0.609713,1.051088,0.796821,0.968917,1.24211,1.562112,1.647845,1.633204,1.786156,2.07577,1.996083,1.546429,1.062358,1.087056
01/24/2018 00:00:00,0.790054,0.182231,0.414303,0.604107,0.3078,0.32328,0.443345,0.528063,0.908503,0.553351,0.900143,1.348695,1.609858,1.266248,0.56085,1.056157,1.883716,1.342188,0.777424,0.578643,0.545482,0.612072,0.039912,0.152979,0.428086,0.616431,0.730646,0.464668,1.118712,0.691376,1.084155,1.276182,1.002188,1.248385,0.971695,1.15092,0.825861,0.694565,0.650212,0.700156,0.734383,0.845267,1.086851,1.921917,3.493004,3.324194,3.704809,3.407129,4.088319,4.436025,3.882499,2.616738,1.334013,1.719069,2.37623,1.799482,1.255643,1.060323,1.69409,1.73155,1.637583,2.303406,1.532182,1.047768,1.049909,0.828533,1.507988,1.220262,1.184585,1.644135,1.445346,1.612833,1.429627,0.890909,1.168223,0.851895,1.320104,1.2192,0.600006,0.163749,-0.018677,-0.09028,0.016029,0.56172,0.223107,-0.290621,-0.269668,-1.129157,-2.368217,-0.723459,-0.790464,0.22222,-1.115535,0.314715,-0.993606,0.258867,-0.125952,0.24923,0.703225,1.118466,0.7437,0.735642,1.238381,0.325178,1.223436,0.744659,0.181694,1.878306,1.648963,0.298703,-0.037617,1.54741,1.305859,1.845027,1.933679,2.673171,2.251837,1.896186,1.264872,1.228475,0.287474,0.751756,1.049396,2.575913,2.302086,3.108541,0.817205,1.491436,0.846754,1.042879,0.52279,0.093514,-0.078046,-0.253105,-0.676888,-0.459511,0.030613,0.162592,0.837988,1.55491,-0.099618,0.106621,0.033898,0.915214,0.713535,0.804118,0.26772,-0.687254,-0.578016,0.031639,0.055241,0.367087,0.62828,0.333377,-0.243075,0.140592,0.390455,0.170718,-0.088651,0.828054,0.209734,1.457385,2.271922,0.76032,0.7766,1.73328,1.68577,2.023547,1.889633,2.780618,2.187746,2.293181,2.452363,3.081344,3.202182,4.10085,3.01453,2.322432,2.426937,2.134762,1.340755,0.753397,3.334564,2.648859,0.498959,0.247738,0.264766,0.650732,1.028727,0.770414,0.906518,1.135482,1.387863,1.429673,1.446528,1.594427,1.876067,1.76589,1.262057,0.772717,0.790054
01/25/2018 00:00:00,0.511273,-0.042208,0.233731,0.492763,0.259639,0.251514,0.346637,0.443365,0.781891,0.516096,0.895288,1.281032,1.491739,1.18521,0.62198,1.039147,1.766281,1.289703,0.792189,0.620652,0.54814,0.586403,0.062007,0.175777,0.411631,0.573263,0.680571,0.434574,1.014966,0.669076,1.007336,1.21159,0.954834,1.191823,0.932935,1.066429,0.786488,0.640298,0.610588,0.675566,0.70479,0.802076,1.001845,1.734412,3.172449,3.015749,3.36728,3.091674,3.721804,4.098553,3.595404,2.405475,1.244155,1.579758,2.181627,1.668853,1.1974,0.999185,1.539917,1.587318,1.494473,2.099986,1.444434,0.972741,0.950869,0.7711,1.399298,1.198298,1.163754,1.560423,1.37506,1.5586,1.367144,0.872064,1.142315,0.868813,1.305876,1.250057,0.720998,0.374912,0.219306,0.178629,0.299257,0.817182,0.538058,0.050101,0.066361,-0.801367,-1.990949,-0.523831,-0.725275,0.151305,-0.955317,0.537821,-0.741632,0.505458,0.172495,0.466894,0.916052,1.353672,0.995785,0.929586,1.338961,0.570737,1.311512,0.958749,0.340146,1.951836,1.758842,0.545269,0.362563,1.983982,1.768922,2.238264,2.315227,3.019278,2.609937,2.284152,1.690402,1.708249,0.940412,1.290237,1.551327,3.009285,2.718623,3.49605,1.139693,1.805854,1.092442,1.247958,0.853835,0.460027,0.311037,0.139997,-0.201378,-0.02019,0.367024,0.473097,1.073331,1.790127,0.277217,0.451115,0.264774,1.00468,0.73567,0.731165,0.375671,-0.260222,-0.165099,0.361614,0.401238,0.736891,0.959041,0.672703,0.170061,0.512698,0.809504,0.570988,-0.0894,1.865896,-1.470575,1.324295,2.698044,1.206301,1.158727,1.999998,1.886765,2.140498,1.921028,2.761715,2.131451,2.136614,2.321455,2.844423,2.992139,3.876452,2.830436,2.218278,2.292733,2.024303,1.362798,0.816364,3.204831,2.552019,0.604833,0.401966,0.375483,0.688306,1.004747,0.743042,0.844873,1.031319,1.218619,1.218877,1.265565,1.408403,1.681484,1.543201,0.990896,0.500318,0.511273
01/26/2018 00:00:00,0.250551,-0.25114,0.064507,0.388156,0.214448,0.183764,0.255185,0.362508,0.661266,0.481431,0.88984,1.214869,1.377135,1.106649,0.680037,1.022029,1.651414,1.238394,0.806045,0.660757,0.550786,0.561964,0.084094,0.19814,0.395851,0.531697,0.632162,0.405851,0.914652,0.647218,0.932296,1.148063,0.908183,1.13625,0.89487,0.984513,0.74826,0.588018,0.57252,0.65156,0.675811,0.759915,0.919664,1.555869,2.861535,2.717198,3.039521,2.785959,3.366054,3.768886,3.31732,2.200669,1.156485,1.444526,1.992345,1.541724,1.140102,0.939929,1.390439,1.447239,1.355283,1.902402,1.358594,0.899791,0.855578,0.716196,1.29421,1.176686,1.143038,1.478857,1.306492,1.50523,1.30651,0.854229,1.117099,0.884104,1.29158,1.278862,0.836023,0.575209,0.444277,0.432736,0.565607,1.056187,0.831448,0.367577,0.377921,-0.497113,-1.644096,-0.338411,-0.664958,0.078159,-0.815811,0.737604,-0.508098,0.734379,0.449373,0.669406,1.112461,1.569667,1.228711,1.109423,1.432209,0.799958,1.392467,1.157979,0.488324,2.017464,1.859489,0.772396,0.729892,2.372972,2.179794,2.589363,2.656292,3.327103,2.929802,2.630642,2.068755,2.133269,1.515292,1.770341,2.000135,3.395862,3.092452,3.842497,1.434026,2.09571,1.321588,1.437325,1.158157,0.796511,0.666465,0.501545,0.234211,0.382781,0.678654,0.759657,1.290058,1.994321,0.623123,0.768941,0.475698,1.087111,0.755245,0.660784,0.478867,0.133801,0.215714,0.6671,0.720862,1.07589,1.262768,0.985129,0.543503,0.846239,1.191968,0.937601,-0.097128,2.935395,-1.310798,1.195161,3.071408,1.601589,1.505775,2.244618,2.072479,2.248618,1.947032,2.738589,2.074337,1.98284,2.192794,2.612996,2.785533,3.654114,2.652044,2.114127,2.160492,1.914125,1.380327,0.874336,3.073943,2.454066,0.702767,0.546927,0.479464,0.722387,0.979173,0.71428,0.783978,0.92961,1.054493,1.015743,1.090502,1.228197,1.492181,1.328286,0.733323,0.245069,0.250551
01/27/2018 00:00:00,0.007546,-0.450641,-0.093601,0.29018,0.172206,0.120014,0.168963,0.286183,0.546638,0.449288,0.883803,1.150199,1.266091,1.030601,0.735057,1.004837,1.539151,1.188214,0.818985,0.698962,0.55342,0.538748,0.106177,0.220074,0.380747,0.491737,0.585418,0.378485,0.817798,0.625757,0.859044,1.085607,0.862236,1.08166,0.857501,0.905191,0.711174,0.537733,0.536008,0.628155,0.64745,0.718791,0.840299,1.386143,2.561605,2.42965,2.723139,2.491166,3.023085,3.448526,3.04931,2.002642,1.071023,1.313406,1.808621,1.418134,1.083774,0.882499,1.24577,1.311381,1.220089,1.711037,1.274651,0.828962,0.764011,0.663841,1.192761,1.155371,1.122419,1.399453,1.239658,1.452723,1.247721,0.837405,1.09256,0.898524,1.277234,1.30561,0.945223,0.76466,0.655649,0.672087,0.815237,1.279184,1.103778,0.662253,0.665561,-0.216117,-1.329739,-0.167157,-0.609473,0.002568,-0.696441,0.920144,-0.291995,0.946152,0.705308,0.857174,1.293021,1.767358,1.443291,1.275319,1.518087,1.013251,1.466323,1.342861,0.626767,2.075359,1.951259,0.98127,1.066048,2.719058,2.543564,2.902285,2.960587,3.600398,3.214931,2.939237,2.404302,2.509462,2.018382,2.196313,2.400744,3.740416,3.426871,4.151872,1.701811,2.361926,1.534626,1.611966,1.43689,1.104243,0.993142,0.832607,0.631011,0.750668,0.96624,1.023297,1.488888,2.174197,0.939372,1.060948,0.668119,1.162517,0.77221,0.592997,0.577907,0.495318,0.565059,0.949238,1.0149,1.385217,1.540569,1.271672,0.879687,1.167409,1.539749,1.27195,-0.110481,2.795671,-1.086992,1.070113,3.397554,1.95155,1.819818,2.468327,2.243544,2.348171,1.967769,2.711223,2.016353,1.83194,2.066303,2.387343,2.582568,3.434055,2.479613,2.009925,2.030311,1.804237,1.393398,0.927899,2.941566,2.354955,0.793117,0.68272,0.57677,0.75294,0.952027,0.684841,0.723814,0.830337,0.895566,0.820408,0.92141,1.053989,1.308336,1.121378,0.489457,0.006702,0.007546
01/28/2018 00:00:00,-0.218209,-0.636187,-0.240844,0.198709,0.132898,0.06024,0.087951,0.214376,0.437986,0.419594,0.877176,1.087011,1.158647,0.957086,0.787081,0.987524,1.429525,1.139112,0.831003,0.735271,0.556041,0.516744,0.128258,0.241583,0.366325,0.453384,0.540338,0.352457,0.72442,0.604654,0.787585,1.024226,0.816993,1.028051,0.820819,0.828478,0.675223,0.489445,0.501049,0.605348,0.619707,0.678705,0.763732,1.225043,2.273544,2.153826,2.419169,2.208065,2.694349,3.138867,2.79186,1.811661,0.987784,1.18642,1.63068,1.298088,1.028433,0.82684,1.106194,1.179819,1.088964,1.526114,1.192579,0.760259,0.67615,0.614047,1.094974,1.134307,1.101884,1.322223,1.174567,1.40108,1.190773,0.821594,1.068687,0.912094,1.262838,1.330286,1.04875,0.943409,0.854723,0.896558,1.048438,1.486504,1.355778,0.93482,0.930025,0.042199,-1.0512,-0.009895,-0.558765,-0.075689,-0.596547,1.090145,-0.092233,1.141321,0.941107,1.030613,1.458291,1.947655,1.640401,1.427809,1.596532,1.211153,1.533207,1.513909,0.756096,2.125765,2.034424,1.173081,1.373,3.026818,2.865169,3.180943,3.231747,3.842578,3.468675,3.213557,2.70135,2.842523,2.457412,2.573186,2.758105,4.047508,3.72551,4.427973,1.944893,2.605752,1.731998,1.77488,1.691406,1.384636,1.293223,1.134668,0.990932,1.085335,1.230769,1.265105,1.670606,2.34683,1.227553,1.325235,0.843459,1.230948,0.786519,0.527825,0.673303,0.825532,0.884227,1.208871,1.284453,1.665126,1.793811,1.533633,1.181439,1.496295,1.855004,1.575827,-0.128301,2.659612,-0.892846,0.949289,3.681753,2.261405,2.103118,2.672283,2.400567,2.43922,1.983301,2.679589,1.957383,1.683986,1.941885,2.167798,2.382975,3.216302,2.313077,1.905547,1.902219,1.694654,1.402045,0.977598,2.807906,2.254687,0.87619,0.809478,0.667477,0.779927,0.923328,0.654728,0.664366,0.73348,0.741923,0.632992,0.756909,0.885834,1.130016,0.922507,0.259255,-0.215177,-0.218209
