time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102
04/11/2023 00:00:00,-0.466774,-0.227816,-0.204814,-0.097064,0.137791,0.041089,-0.025875,0.06131,0.099903,0.115945,0.040886,0.081202,0.150897,0.022899,0.138406,0.156558,0.104618,0.10538,0.092314,0.084202,0.070093,0.075084,0.010405,0.263405,0.119965,-0.097961,0.199841,0.027297,-0.113821,0.032172,0.009177,-0.020602,0.132361,0.118407,0.101634,0.089273,-0.101548,-0.005307,0.110138,-0.263909,-0.621189,-0.624217,-1.022303,-0.432794,-1.242626,-0.445709,-0.404313,-0.334602,-0.226862,-0.202045,-0.142323,-0.045936,-0.140285,-0.193411,-0.09835,-0.098728,-0.170863,-0.075533,-0.190722,-0.350537,-0.343243,-0.456542,-0.414306,-0.511376,-0.534034,-0.692228,-0.631345,-0.381648,-0.431024,-0.314789,-0.261148,-0.28257,-0.207596,-0.108657,-0.040482,-0.020667,-0.299349,0.040205,-0.018109,-0.199669,0.109956,0.05859,0.115431,0.006464,0.010379,0.047276,0.15789,0.204628,0.125081,-0.252497,0.084303,-0.332752,0.12128,-0.91718,-0.617652,0.033278,-0.063276,0.100999,-0.235941,-0.677387,-0.466774,-0.227816,-0.204814
04/12/2023 00:00:00,-0.470799,-0.239774,-0.19555,-0.103395,0.136799,0.042416,-0.025025,0.06022,0.096445,0.114775,0.05016,0.082966,0.151546,0.015878,0.140316,0.159914,0.104111,0.105856,0.092559,0.08446,0.070605,0.074645,0.013737,0.259356,0.118558,-0.086355,0.192922,0.028127,-0.117094,0.026752,0.010732,-0.019665,0.126159,0.119495,0.102422,0.085456,-0.098222,-0.004507,0.109964,-0.271204,-0.618678,-0.63443,-1.008542,-0.444702,-1.241439,-0.447338,-0.403691,-0.33681,-0.225328,-0.204155,-0.143487,-0.045758,-0.136423,-0.187327,-0.098008,-0.096921,-0.168137,-0.074505,-0.185768,-0.354234,-0.340672,-0.460297,-0.411775,-0.513288,-0.537771,-0.693699,-0.637142,-0.381831,-0.434356,-0.312809,-0.258114,-0.285255,-0.207915,-0.106067,-0.033713,-0.024516,-0.297671,0.044388,-0.010646,-0.207084,0.109856,0.059577,0.113804,0.014448,0.007404,0.043332,0.159907,0.203182,0.128134,-0.248789,0.08055,-0.319381,0.100272,-0.908603,-0.628512,0.034582,-0.062972,0.098289,-0.226379,-0.673392,-0.470799,-0.239774,-0.19555
04/13/2023 00:00:00,-0.474842,-0.251737,-0.186285,-0.109726,0.135808,0.043744,-0.024174,0.059131,0.092984,0.113599,0.059436,0.084729,0.152192,0.008856,0.142227,0.163269,0.103604,0.106331,0.092803,0.084717,0.071116,0.074206,0.017067,0.255305,0.117153,-0.074748,0.185997,0.028956,-0.120368,0.021332,0.012289,-0.018727,0.119957,0.120587,0.103213,0.08164,-0.094895,-0.003708,0.10979,-0.278501,-0.616164,-0.644662,-0.994779,-0.456609,-1.240262,-0.44896,-0.403065,-0.339012,-0.223782,-0.206259,-0.144639,-0.045564,-0.132554,-0.181241,-0.097666,-0.095115,-0.16541,-0.073473,-0.180802,-0.357936,-0.338089,-0.464053,-0.409231,-0.515192,-0.541505,-0.695172,-0.642941,-0.382013,-0.437684,-0.310816,-0.255069,-0.287942,-0.208229,-0.103464,-0.026935,-0.02837,-0.295997,0.04857,-0.003182,-0.214499,0.109756,0.060563,0.112177,0.022432,0.004428,0.039388,0.161925,0.201736,0.131186,-0.245081,0.076797,-0.305999,0.079258,-0.900026,-0.639372,0.035879,-0.062666,0.095574,-0.216817,-0.669402,-0.474842,-0.251737,-0.186285
04/14/2023 00:00:00,-0.478903,-0.263705,-0.177019,-0.116056,0.134816,0.045074,-0.023324,0.058041,0.08952,0.112418,0.068712,0.086491,0.152835,0.001834,0.144137,0.166623,0.103095,0.106805,0.093047,0.084973,0.071625,0.073765,0.020398,0.251253,0.115748,-0.06314,0.179067,0.029784,-0.123641,0.015913,0.01385,-0.017787,0.113754,0.121682,0.104005,0.077823,-0.091567,-0.002909,0.109615,-0.2858,-0.613647,-0.654911,-0.981013,-0.468515,-1.239094,-0.450572,-0.402434,-0.341209,-0.222225,-0.208357,-0.145782,-0.045355,-0.128677,-0.175154,-0.097323,-0.093307,-0.162682,-0.072438,-0.175822,-0.361643,-0.335494,-0.46781,-0.406675,-0.51709,-0.545233,-0.696648,-0.64874,-0.382192,-0.44101,-0.308812,-0.252015,-0.290631,-0.208537,-0.100848,-0.020148,-0.032229,-0.294325,0.05275,0.00428,-0.221914,0.109655,0.061549,0.110548,0.030416,0.001451,0.035444,0.163943,0.200289,0.134239,-0.241374,0.073043,-0.292608,0.05824,-0.891448,-0.65023,0.03717,-0.062357,0.092855,-0.207253,-0.665417,-0.478903,-0.263705,-0.177019
04/15/2023 00:00:00,-0.482981,-0.275678,-0.167752,-0.122386,0.133825,0.046406,-0.022475,0.056951,0.086052,0.111233,0.077991,0.088251,0.153475,-0.005188,0.146049,0.169978,0.102586,0.107279,0.093289,0.085228,0.072134,0.073324,0.023727,0.247201,0.114343,-0.051531,0.172131,0.030611,-0.126914,0.010495,0.015414,-0.016846,0.107553,0.122781,0.104798,0.074007,-0.088238,-0.002109,0.10944,-0.293102,-0.611126,-0.665178,-0.967245,-0.480421,-1.237935,-0.452177,-0.401799,-0.3434,-0.220655,-0.210448,-0.146913,-0.04513,-0.124793,-0.169066,-0.096981,-0.0915,-0.159953,-0.071399,-0.17083,-0.365353,-0.332888,-0.471566,-0.404107,-0.518981,-0.548958,-0.698125,-0.654541,-0.382369,-0.444333,-0.306795,-0.24895,-0.293323,-0.208839,-0.09822,-0.013354,-0.036094,-0.292658,0.056929,0.011742,-0.229329,0.109554,0.062535,0.10892,0.0384,-0.001526,0.031499,0.165961,0.198843,0.137291,-0.237668,0.069287,-0.27921,0.037218,-0.882869,-0.661088,0.038454,-0.062046,0.090132,-0.197689,-0.661438,-0.482981,-0.275678,-0.167752
04/16/2023 00:00:00,-0.487076,-0.287655,-0.158485,-0.128716,0.132833,0.04774,-0.021625,0.055861,0.082582,0.110042,0.087271,0.090011,0.154113,-0.01221,0.14796,0.173332,0.102076,0.107751,0.093531,0.085483,0.072642,0.072882,0.027056,0.243147,0.112939,-0.039921,0.165191,0.031437,-0.130187,0.005078,0.016981,-0.015903,0.101351,0.123883,0.105594,0.07019,-0.084909,-0.001309,0.109265,-0.300404,-0.608601,-0.675462,-0.953474,-0.492326,-1.236787,-0.453773,-0.40116,-0.345585,-0.219074,-0.212533,-0.148034,-0.044889,-0.120903,-0.162977,-0.096639,-0.089692,-0.157224,-0.070357,-0.165827,-0.369065,-0.33027,-0.475323,-0.401527,-0.520864,-0.552677,-0.699605,-0.660342,-0.382545,-0.447653,-0.304767,-0.245875,-0.296016,-0.209136,-0.09558,-0.006552,-0.039964,-0.290994,0.061105,0.019203,-0.236743,0.109453,0.06352,0.107291,0.046384,-0.004504,0.027555,0.167978,0.197396,0.140344,-0.233962,0.065531,-0.265808,0.016193,-0.874289,-0.671945,0.039731,-0.061733,0.087406,-0.188124,-0.657464,-0.487076,-0.287655,-0.158485
04/17/2023 00:00:00,-0.491189,-0.299637,-0.149217,-0.135045,0.131842,0.049076,-0.020776,0.054771,0.079108,0.108846,0.096552,0.091769,0.154747,-0.019232,0.149872,0.176685,0.101565,0.108223,0.093772,0.085736,0.073149,0.072439,0.030385,0.239093,0.111536,-0.028311,0.158246,0.032262,-0.13346,0.000338,0.018551,-0.01496,0.09515,0.124988,0.106391,0.066374,-0.08158,0.00051,0.10909,-0.307709,-0.606074,-0.685761,-0.939701,-0.50423,-1.235648,-0.455361,-0.400516,-0.347764,-0.217481,-0.21461,-0.149143,-0.044633,-0.117007,-0.156886,-0.096296,-0.087885,-0.154494,-0.069311,-0.160813,-0.372781,-0.327641,-0.479078,-0.398936,-0.522741,-0.556392,-0.701086,-0.666145,-0.382719,-0.450969,-0.302728,-0.242791,-0.298711,-0.209426,-0.092929,0.000256,-0.043839,-0.289334,0.065279,0.026664,-0.244157,0.109351,0.064506,0.105661,0.054368,-0.007483,0.02361,0.169996,0.195949,0.143396,-0.230258,0.061774,-0.252402,-0.004834,-0.865708,-0.682802,0.041002,-0.061417,0.084677,-0.178559,-0.653497,-0.491189,-0.299637,-0.149217
04/18/2023 00:00:00,-0.495318,-0.311623,-0.139949,-0.141374,0.130851,0.050413,-0.019927,0.05368,0.075633,0.107646,0.105834,0.093526,0.155378,-0.026255,0.151784,0.180039,0.101053,0.108694,0.094012,0.085989,0.073655,0.071995,0.033712,0.235037,0.110133,-0.016701,0.151296,0.033085,-0.136733,-0.005752,0.020123,-0.014014,0.088951,0.126097,0.107189,0.062559,-0.078249,0.00029,0.108915,-0.315014,-0.603543,-0.696077,-0.925926,-0.516133,-1.234519,-0.45694,-0.399869,-0.349937,-0.215878,-0.216681,-0.150242,-0.044361,-0.113105,-0.150795,-0.095954,-0.086077,-0.151763,-0.068263,-0.15579,-0.376499,-0.325003,-0.482833,-0.396334,-0.524609,-0.560102,-0.70257,-0.671948,-0.382891,-0.454282,-0.300678,-0.239698,-0.301408,-0.209711,-0.090267,0.007071,-0.047718,-0.287678,0.069452,0.034124,-0.25157,0.109248,0.065491,0.104031,0.062353,-0.010462,0.019665,0.172014,0.194502,0.146449,-0.226554,0.058016,-0.238994,-0.025862,-0.857127,-0.693657,0.042265,-0.061099,0.081944,-0.168994,-0.649536,-0.495318,-0.311623,-0.139949
04/19/2023 00:00:00,-0.499464,-0.323613,-0.130681,-0.147703,0.129861,0.051752,-0.019078,0.05259,0.072154,0.106441,0.115117,0.095282,0.156007,-0.033277,0.153696,0.183392,0.100541,0.109164,0.094251,0.086241,0.074161,0.071551,0.037039,0.230981,0.108731,-0.005091,0.144342,0.033908,-0.140006,-0.011165,0.021699,-0.013068,0.082752,0.127209,0.107989,0.058744,-0.074919,0.00109,0.108739,-0.322321,-0.601009,-0.706407,-0.912149,-0.528036,-1.2334,-0.458511,-0.399217,-0.352103,-0.214263,-0.218744,-0.151329,-0.044074,-0.109198,-0.144703,-0.095612,-0.084269,-0.149032,-0.067211,-0.150757,-0.380218,-0.322354,-0.486587,-0.393721,-0.526471,-0.563807,-0.704055,-0.677752,-0.383061,-0.457591,-0.298618,-0.236596,-0.304106,-0.20999,-0.087595,0.013892,-0.051602,-0.286026,0.073621,0.041583,-0.258983,0.109145,0.066475,0.1024,0.070337,-0.013441,0.01572,0.174032,0.193055,0.149502,-0.222852,0.054258,-0.225587,-0.04689,-0.848545,-0.704511,0.043522,-0.060778,0.079208,-0.159428,-0.64558,-0.499464,-0.323613,-0.130681
04/20/2023 00:00:00,-0.503626,-0.335607,-0.121414,-0.15403,0.128871,0.053092,-0.01823,0.051499,0.068674,0.105231,0.124402,0.097037,0.156633,-0.0403,0.155608,0.186745,0.100027,0.109633,0.09449,0.086492,0.074665,0.071105,0.040366,0.226924,0.10733,0.006518,0.137384,0.03473,-0.143279,-0.016577,0.023277,-0.01212,0.076555,0.128324,0.108791,0.054929,-0.071588,0.001891,0.108564,-0.329629,-0.598472,-0.716751,-0.898369,-0.539937,-1.232291,-0.460073,-0.398562,-0.354263,-0.212637,-0.2208,-0.152405,-0.043772,-0.105286,-0.13861,-0.09527,-0.08246,-0.146301,-0.066156,-0.145715,-0.383939,-0.319695,-0.49034,-0.391098,-0.528325,-0.567507,-0.705543,-0.683557,-0.383229,-0.460896,-0.296547,-0.233486,-0.306805,-0.210264,-0.084914,0.020718,-0.05549,-0.284378,0.077788,0.049041,-0.266395,0.109042,0.06746,0.100769,0.078321,-0.01642,0.011775,0.17605,0.191609,0.152554,-0.219152,0.050499,-0.212183,-0.067918,-0.839962,-0.715365,0.044772,-0.060456,0.076469,-0.149862,-0.641632,-0.503626,-0.335607,-0.121414
04/21/2023 00:00:00,-0.507805,-0.347605,-0.112147,-0.160358,0.127881,0.054434,-0.017382,0.050408,0.065192,0.104018,0.133687,0.09879,0.157255,-0.047323,0.157521,0.190097,0.099512,0.110101,0.094727,0.086742,0.075169,0.070659,0.043691,0.222866,0.105929,0.018126,0.130423,0.035551,-0.146552,-0.021987,0.024858,-0.011171,0.070359,0.129442,0.109594,0.051115,-0.068256,0.002691,0.108388,-0.336939,-0.595932,-0.727109,-0.884587,-0.551838,-1.231193,-0.461627,-0.397902,-0.356417,-0.211001,-0.222848,-0.153469,-0.043455,-0.101369,-0.132516,-0.094927,-0.080652,-0.143569,-0.065097,-0.140666,-0.38766,-0.317028,-0.49409,-0.388464,-0.530171,-0.571203,-0.707033,-0.689363,-0.383396,-0.464197,-0.294466,-0.230367,-0.309504,-0.210531,-0.082223,0.027549,-0.059382,-0.282735,0.081953,0.056499,-0.273807,0.108938,0.068444,0.099137,0.086306,-0.0194,0.007829,0.178068,0.190161,0.155607,-0.215452,0.04674,-0.198782,-0.088945,-0.831379,-0.726217,0.046015,-0.060131,0.073728,-0.140297,-0.637689,-0.507805,-0.347605,-0.112147
04/22/2023 00:00:00,-0.511999,-0.359606,-0.102881,-0.166684,0.126892,0.055778,-0.016535,0.049318,0.061708,0.1028,0.142973,0.100542,0.157875,-0.054346,0.159434,0.193449,0.098997,0.110569,0.094964,0.086991,0.075671,0.070212,0.047016,0.218807,0.104529,0.029732,0.123459,0.036371,-0.149824,-0.027395,0.026441,-0.010221,0.064165,0.130563,0.110399,0.047302,-0.064924,0.003491,0.108212,-0.344249,-0.593389,-0.73748,-0.870804,-0.563738,-1.230104,-0.463173,-0.397239,-0.358564,-0.209354,-0.224888,-0.154521,-0.043123,-0.097449,-0.126422,-0.094585,-0.078843,-0.140837,-0.064036,-0.13561,-0.391382,-0.314351,-0.497839,-0.38582,-0.53201,-0.574892,-0.708524,-0.69517,-0.38356,-0.467494,-0.292375,-0.22724,-0.312205,-0.210793,-0.079524,0.034385,-0.063278,-0.281097,0.086115,0.063956,-0.281218,0.108834,0.069428,0.097505,0.09429,-0.02238,0.003884,0.180085,0.188714,0.158659,-0.211754,0.042981,-0.185388,-0.10997,-0.822794,-0.737068,0.047251,-0.059804,0.070984,-0.130731,-0.633754,-0.511999,-0.359606,-0.102881
04/23/2023 00:00:00,-0.51621,-0.37161,-0.093616,-0.17301,0.125903,0.057122,-0.015688,0.048227,0.058222,0.101578,0.152259,0.102293,0.158492,-0.061369,0.161347,0.196801,0.098481,0.111036,0.0952,0.08724,0.076173,0.069764,0.05034,0.214747,0.103129,0.041337,0.116491,0.03719,-0.153097,-0.032801,0.028027,-0.009269,0.057973,0.131687,0.111206,0.04349,-0.061592,0.004292,0.108035,-0.351559,-0.590844,-0.747863,-0.857018,-0.575638,-1.229026,-0.46471,-0.396572,-0.360704,-0.207698,-0.22692,-0.155562,-0.042776,-0.093525,-0.120327,-0.094243,-0.077035,-0.138105,-0.062973,-0.130547,-0.395104,-0.311666,-0.501585,-0.383166,-0.53384,-0.578577,-0.710018,-0.700978,-0.383723,-0.470786,-0.290275,-0.224106,-0.314905,-0.211049,-0.076817,0.041224,-0.067178,-0.279464,0.090274,0.071412,-0.288628,0.108729,0.070412,0.095873,0.102274,-0.025359,0.000062,0.182103,0.187267,0.161712,-0.208058,0.039221,-0.172001,-0.130992,-0.81421,-0.747919,0.048479,-0.059474,0.068237,-0.121166,-0.629825,-0.51621,-0.37161,-0.093616
04/24/2023 00:00:00,-0.520436,-0.383618,-0.084352,-0.179336,0.124915,0.058468,-0.014841,0.047136,0.054735,0.100352,0.161547,0.104042,0.159106,-0.068392,0.16326,0.200152,0.097964,0.111502,0.095434,0.087488,0.076674,0.069315,0.053662,0.210687,0.10173,0.05294,0.109521,0.038008,-0.156369,-0.038204,0.029616,-0.008316,0.051783,0.132814,0.112014,0.039679,-0.05826,0.005092,0.107859,-0.358871,-0.588295,-0.758259,-0.84323,-0.587536,-1.227958,-0.466238,-0.395902,-0.362838,-0.206031,-0.228945,-0.156591,-0.042414,-0.089599,-0.114231,-0.093901,-0.075226,-0.135373,-0.061906,-0.125478,-0.398825,-0.308972,-0.505329,-0.380503,-0.535663,-0.582256,-0.711513,-0.706787,-0.383884,-0.474073,-0.288166,-0.220964,-0.317606,-0.211299,-0.074101,0.048068,-0.071081,-0.277835,0.09443,0.078867,-0.296038,0.108624,0.071395,0.09424,0.110258,-0.028339,-0.004008,0.184121,0.18582,0.164764,-0.204363,0.035462,-0.158624,-0.15201,-0.805624,-0.758768,0.049701,-0.059143,0.065489,-0.111601,-0.625903,-0.520436,-0.383618,-0.084352
04/25/2023 00:00:00,-0.524677,-0.395629,-0.07509,-0.18566,0.123928,0.059816,-0.013995,0.046045,0.051247,0.099122,0.170834,0.105791,0.159717,-0.075415,0.165173,0.203504,0.097446,0.111967,0.095669,0.087734,0.077174,0.068865,0.056984,0.206626,0.100332,0.06454,0.102548,0.038824,-0.159642,-0.043606,0.031206,-0.007362,0.045595,0.133944,0.112823,0.035869,-0.054927,0.005893,0.107682,-0.366183,-0.585744,-0.768666,-0.829441,-0.599434,-1.226901,-0.467758,-0.395228,-0.364964,-0.204354,-0.230961,-0.157609,-0.042037,-0.085669,-0.108135,-0.093559,-0.073417,-0.132642,-0.060836,-0.120404,-0.402546,-0.306271,-0.509069,-0.377831,-0.537478,-0.58593,-0.713011,-0.712596,-0.384044,-0.477356,-0.286049,-0.217815,-0.320307,-0.211543,-0.071379,0.054914,-0.074987,-0.276212,0.098583,0.086321,-0.303446,0.108519,0.072378,0.092607,0.118243,-0.031319,-0.007954,0.186139,0.184372,0.167817,-0.20067,0.031702,-0.145257,-0.173024,-0.797038,-0.769616,0.050916,-0.058809,0.062739,-0.102037,-0.621989,-0.524677,-0.395629,-0.07509
04/26/2023 00:00:00,-0.528934,-0.407643,-0.065829,-0.191984,0.122941,0.061164,-0.01315,0.044955,0.047758,0.097889,0.180122,0.107537,0.160326,-0.082438,0.167087,0.206854,0.096927,0.112432,0.095902,0.08798,0.077673,0.068415,0.060305,0.202564,0.098934,0.076138,0.095573,0.03964,-0.162914,-0.049005,0.0328,-0.006407,0.03941,0.135076,0.113634,0.03206,-0.051594,0.006694,0.107505,-0.373496,-0.583191,-0.779083,-0.81565,-0.611331,-1.225854,-0.469269,-0.39455,-0.367084,-0.202668,-0.232969,-0.158614,-0.041646,-0.081737,-0.102039,-0.093217,-0.071608,-0.12991,-0.059764,-0.115326,-0.406264,-0.303562,-0.512807,-0.375149,-0.539285,-0.589598,-0.71451,-0.718407,-0.384202,-0.480634,-0.283923,-0.21466,-0.323008,-0.211782,-0.06865,0.061763,-0.078897,-0.274594,0.102732,0.093775,-0.310854,0.108413,0.073361,0.090973,0.126226,-0.034298,-0.011901,0.188157,0.182925,0.170869,-0.196979,0.027943,-0.131904,-0.194032,-0.788451,-0.780464,0.052124,-0.058473,0.059987,-0.092473,-0.618081,-0.528934,-0.407643,-0.065829
04/27/2023 00:00:00,-0.533206,-0.41966,-0.05657,-0.198307,0.121955,0.062514,-0.012304,0.043864,0.044268,0.096652,0.189411,0.109283,0.160931,-0.089462,0.169,0.210205,0.096408,0.112895,0.096134,0.088225,0.078172,0.067964,0.063625,0.198501,0.097537,0.087733,0.088596,0.040455,-0.166186,-0.054401,0.034395,-0.005451,0.033228,0.136212,0.114447,0.028252,-0.048261,0.007495,0.107328,-0.380808,-0.580635,-0.789511,-0.801858,-0.623227,-1.224818,-0.470772,-0.393869,-0.369196,-0.200972,-0.234968,-0.159607,-0.041241,-0.077804,-0.095942,-0.092874,-0.069799,-0.127179,-0.05869,-0.110243,-0.409982,-0.300847,-0.516541,-0.37246,-0.541083,-0.59326,-0.716011,-0.724218,-0.384358,-0.483906,-0.281789,-0.211497,-0.325708,-0.212015,-0.065915,0.068614,-0.082809,-0.272981,0.106879,0.101228,-0.318262,0.108307,0.074344,0.089339,0.13421,-0.037277,-0.015847,0.190175,0.181477,0.173922,-0.193289,0.024183,-0.118566,-0.215034,-0.779864,-0.79131,0.053324,-0.058136,0.057234,-0.08291,-0.614182,-0.533206,-0.41966,-0.05657
04/28/2023 00:00:00,-0.537492,-0.43168,-0.047313,-0.204629,0.12097,0.063865,-0.01146,0.042774,0.040777,0.095412,0.198699,0.111027,0.161534,-0.096486,0.170914,0.213555,0.095887,0.113358,0.096366,0.08847,0.078669,0.067512,0.066944,0.194437,0.096141,0.099325,0.081618,0.041269,-0.169458,-0.059795,0.035993,-0.004493,0.027048,0.13735,0.11526,0.024446,-0.044928,0.008296,0.107151,-0.388121,-0.578077,-0.799948,-0.788064,-0.635122,-1.223792,-0.472266,-0.393185,-0.371301,-0.199267,-0.236959,-0.160588,-0.040821,-0.073869,-0.089845,-0.092532,-0.06799,-0.124448,-0.057613,-0.105158,-0.413696,-0.298124,-0.520271,-0.369761,-0.542874,-0.596917,-0.717515,-0.73003,-0.384512,-0.487173,-0.279647,-0.208329,-0.328408,-0.212243,-0.063174,0.075466,-0.086724,-0.271373,0.111022,0.10868,-0.325668,0.1082,0.075326,0.087705,0.142194,-0.040256,-0.019794,0.192193,0.18003,0.176975,-0.189602,0.020424,-0.105244,-0.236029,-0.771276,-0.802155,0.054517,-0.057796,0.054479,-0.073348,-0.610289,-0.537492,-0.43168,-0.047313
04/29/2023 00:00:00,-0.541793,-0.443701,-0.038057,-0.21095,0.119985,0.065216,-0.010616,0.041684,0.037286,0.094168,0.207988,0.11277,0.162133,-0.103509,0.172828,0.216904,0.095366,0.11382,0.096597,0.088713,0.079166,0.067059,0.070262,0.190373,0.094745,0.110914,0.074638,0.042082,-0.172731,-0.065186,0.037593,-0.003534,0.020872,0.13849,0.116076,0.020641,-0.041595,0.009097,0.106974,-0.395434,-0.575516,-0.810395,-0.774268,-0.647017,-1.222777,-0.473752,-0.392497,-0.373399,-0.197553,-0.238941,-0.161557,-0.040387,-0.069933,-0.083747,-0.09219,-0.066181,-0.121717,-0.056533,-0.10007,-0.417409,-0.295395,-0.523998,-0.367055,-0.544656,-0.600568,-0.71902,-0.735843,-0.384665,-0.490434,-0.277497,-0.205154,-0.331106,-0.212464,-0.060428,0.08232,-0.090642,-0.269772,0.115161,0.116131,-0.333073,0.108093,0.076308,0.08607,0.150178,-0.043235,-0.02374,0.194211,0.178582,0.180027,-0.185917,0.016666,-0.09194,-0.257017,-0.762688,-0.812998,0.055703,-0.057454,0.051723,-0.063786,-0.606405,-0.541793,-0.443701,-0.038057
04/30/2023 00:00:00,-0.546109,-0.455726,-0.028805,-0.217271,0.119002,0.066569,-0.009772,0.040594,0.033794,0.092922,0.217277,0.114511,0.16273,-0.110533,0.174741,0.220254,0.094844,0.114281,0.096827,0.088956,0.079661,0.066605,0.073579,0.186309,0.093349,0.122498,0.067657,0.042894,-0.176003,-0.070573,0.039195,-0.002574,0.014699,0.139633,0.116892,0.016837,-0.038262,0.009898,0.106796,-0.402747,-0.572953,-0.820849,-0.760471,-0.65891,-1.221773,-0.475229,-0.391806,-0.37549,-0.19583,-0.240914,-0.162514,-0.039939,-0.065996,-0.07765,-0.091848,-0.064371,-0.118987,-0.055451,-0.09498,-0.421118,-0.292661,-0.52772,-0.364341,-0.54643,-0.604213,-0.720527,-0.741657,-0.384816,-0.49369,-0.275341,-0.201974,-0.333804,-0.21268,-0.057677,0.089175,-0.094562,-0.268176,0.119296,0.123581,-0.340478,0.107985,0.077289,0.084435,0.158161,-0.046212,-0.027687,0.196229,0.177134,0.18308,-0.182234,0.012908,-0.078655,-0.277997,-0.754099,-0.823841,0.056882,-0.05711,0.048966,-0.054226,-0.602528,-0.546109,-0.455726,-0.028805
05/01/2023 00:00:00,-0.550439,-0.467752,-0.019555,-0.22359,0.11802,0.067922,-0.008929,0.039504,0.030303,0.091672,0.226566,0.11625,0.163324,-0.117557,0.176655,0.223603,0.094321,0.114742,0.097056,0.089198,0.080156,0.066151,0.076894,0.182243,0.091955,0.134079,0.060675,0.043704,-0.179275,-0.075958,0.040799,-0.001613,0.00853,0.140779,0.117711,0.013036,-0.034929,0.010699,0.106619,-0.41006,-0.570388,-0.831312,-0.746673,-0.670803,-1.220779,-0.476697,-0.391112,-0.377573,-0.194099,-0.242878,-0.163458,-0.039477,-0.062059,-0.071552,-0.091506,-0.062562,-0.116257,-0.054367,-0.08989,-0.424824,-0.28992,-0.531437,-0.36162,-0.548196,-0.607852,-0.722035,-0.747471,-0.384965,-0.49694,-0.273177,-0.198788,-0.3365,-0.212891,-0.054922,0.09603,-0.098484,-0.266586,0.123428,0.13103,-0.347882,0.107877,0.078271,0.082799,0.166144,-0.04919,-0.031634,0.198246,0.175686,0.186132,-0.178553,0.00915,-0.065392,-0.298967,-0.745509,-0.834683,0.058054,-0.056764,0.046209,-0.044666,-0.598659,-0.550439,-0.467752,-0.019555
05/02/2023 00:00:00,-0.554783,-0.479781,-0.010307,-0.229908,0.117038,0.069277,-0.008086,0.038414,0.026811,0.09042,0.235854,0.117989,0.163915,-0.124581,0.178569,0.226951,0.093798,0.115202,0.097284,0.089439,0.08065,0.065696,0.080209,0.178177,0.090561,0.145655,0.053693,0.044514,-0.182546,-0.08134,0.042404,0.000651,0.002364,0.141927,0.11853,0.009236,-0.031595,0.011501,0.106441,-0.417372,-0.567821,-0.841782,-0.732874,-0.682695,-1.219797,-0.478157,-0.390415,-0.379648,-0.192359,-0.244833,-0.16439,-0.039002,-0.058122,-0.065455,-0.091164,-0.060753,-0.113528,-0.053281,-0.084798,-0.428526,-0.287175,-0.53515,-0.358891,-0.549953,-0.611485,-0.723546,-0.753287,-0.385113,-0.500184,-0.271007,-0.195597,-0.339195,-0.213096,-0.052163,0.102886,-0.102409,-0.265002,0.127556,0.138479,-0.355284,0.107769,0.079252,0.081163,0.174127,-0.052167,-0.035581,0.200264,0.174238,0.189185,-0.174875,0.005393,-0.052152,-0.319927,-0.736919,-0.845523,0.059218,-0.056416,0.043451,-0.035108,-0.594799,-0.554783,-0.479781,-0.010307
05/03/2023 00:00:00,-0.559141,-0.491811,-0.001063,-0.236226,0.116058,0.070632,-0.007244,0.037325,0.02332,0.089165,0.245143,0.119726,0.164503,-0.131605,0.180484,0.2303,0.093273,0.11566,0.097512,0.089679,0.081143,0.06524,0.083522,0.17411,0.089168,0.157227,0.04671,0.045323,-0.185818,-0.086718,0.044012,0.000313,-0.003797,0.143078,0.119351,0.005437,-0.028262,0.012302,0.106263,-0.424684,-0.565252,-0.852259,-0.719073,-0.694586,-1.218825,-0.479609,-0.389715,-0.381716,-0.190611,-0.246779,-0.16531,-0.038513,-0.054186,-0.059357,-0.090822,-0.058944,-0.1108,-0.052193,-0.079707,-0.432224,-0.284425,-0.538858,-0.356155,-0.551702,-0.615111,-0.725059,-0.759103,-0.385259,-0.503422,-0.268831,-0.192402,-0.341889,-0.213295,-0.049401,0.10974,-0.106335,-0.263424,0.13168,0.145926,-0.362686,0.10766,0.080232,0.079527,0.18211,-0.055143,-0.039529,0.202282,0.17279,0.192238,-0.171199,0.001637,-0.038935,-0.340877,-0.728328,-0.856362,0.060375,-0.056066,0.040692,-0.025552,-0.590946,-0.559141,-0.491811,-0.001063
