1.169427,0.91971,0.764842,0.683776,0.664649,0.709126,0.846457,1.147845,1.405401,1.239812,1.158515,1.166065,1.016854,0.80807,0.69745,0.667914,0.708869,0.841969,1.167855,1.514324
1.169139,0.919202,0.764423,0.683473,0.664428,0.708988,0.846468,1.148046,1.406033,1.240243,1.158362,1.165677,1.017295,0.808561,0.697717,0.667947,0.708633,0.841446,1.167451,1.514842
1.168852,0.918694,0.764004,0.683171,0.664207,0.708851,0.846478,1.148246,1.406666,1.240674,1.158209,1.165289,1.017736,0.809053,0.697984,0.66798,0.708396,0.840923,1.167046,1.51536
1.168565,0.918186,0.763584,0.682869,0.663985,0.708713,0.846489,1.148447,1.407298,1.241105,1.158056,1.164902,1.018176,0.809544,0.69825,0.668014,0.708159,0.8404,1.166641,1.515879
1.168277,0.917678,0.763165,0.682566,0.663764,0.708575,0.8465,1.148648,1.40793,1.241536,1.157903,1.164514,1.018617,0.810035,0.698517,0.668047,0.707923,0.839877,1.166237,1.516397
1.16799,0.91717,0.762746,0.682264,0.663542,0.708438,0.846511,1.148849,1.408562,1.241967,1.15775,1.164126,1.019058,0.810526,0.698784,0.66808,0.707686,0.839353,1.165832,1.516915
1.167703,0.916662,0.762327,0.681962,0.663321,0.7083,0.846522,1.149049,1.409194,1.242398,1.157597,1.163739,1.019499,0.811018,0.699051,0.668113,0.707449,0.83883,1.165428,1.517433
1.167416,0.916154,0.761907,0.68166,0.6631,0.708163,0.846532,1.14925,1.409826,1.242829,1.157444,1.163351,1.019939,0.811509,0.699318,0.668146,0.707212,0.838307,1.165023,1.517951
1.167128,0.915646,0.761488,0.681357,0.662878,0.708025,0.846543,1.149451,1.410458,1.24326,1.157291,1.162963,1.02038,0.812,0.699585,0.66818,0.706976,0.837784,1.164619,1.51847
1.166841,0.915138,0.761069,0.681055,0.662657,0.707888,0.846554,1.149652,1.41109,1.243691,1.157138,1.162576,1.020821,0.812492,0.699852,0.668213,0.706739,0.837261,1.164214,1.518988
1.166554,0.91463,0.76065,0.680753,0.662435,0.70775,0.846565,1.149853,1.411722,1.244122,1.156984,1.162188,1.021262,0.812983,0.700119,0.668246,0.706502,0.836738,1.163809,1.519506
1.166266,0.914122,0.76023,0.68045,0.662214,0.707613,0.846575,1.150053,1.412355,1.244553,1.156831,1.1618,1.021703,0.813474,0.700386,0.668279,0.706266,0.836215,1.163405,1.520024
1.165979,0.913614,0.759811,0.680148,0.661992,0.707475,0.846586,1.150254,1.412987,1.244984,1.156678,1.161413,1.022143,0.813965,0.700653,0.668313,0.706029,0.835692,1.163,1.520542
1.165692,0.913106,0.759392,0.679846,0.661771,0.707338,0.846597,1.150455,1.413619,1.245415,1.156525,1.161025,1.022584,0.814457,0.70092,0.668346,0.705792,0.835169,1.162596,1.521061
1.165404,0.912598,0.758973,0.679543,0.66155,0.7072,0.846608,1.150656,1.414251,1.245846,1.156372,1.160637,1.023025,0.814948,0.701186,0.668379,0.705556,0.834646,1.162191,1.521579
1.165117,0.91209,0.758553,0.679241,0.661328,0.707063,0.846619,1.150856,1.414883,1.246277,1.156219,1.16025,1.023466,0.815439,0.701453,0.668412,0.705319,0.834123,1.161786,1.522097
1.16483,0.911582,0.758134,0.678939,0.661107,0.706925,0.846629,1.151057,1.415515,1.246708,1.156066,1.159862,1.023906,0.81593,0.70172,0.668446,0.705082,0.8336,1.161382,1.522615
1.164542,0.911074,0.757715,0.678636,0.660885,0.706788,0.84664,1.151258,1.416147,1.247139,1.155913,1.159474,1.024347,0.816422,0.701987,0.668479,0.704846,0.833077,1.160977,1.523133
1.164255,0.910566,0.757295,0.678334,0.660664,0.70665,0.846651,1.151459,1.416779,1.24757,1.15576,1.159087,1.024788,0.816913,0.702254,0.668512,0.704609,0.832554,1.160573,1.523651
1.163968,0.910058,0.756876,0.678032,0.660443,0.706513,0.846662,1.15166,1.417411,1.248001,1.155607,1.158699,1.025229,0.817404,0.702521,0.668545,0.704372,0.832031,1.160168,1.52417
1.16368,0.90955,0.756457,0.677729,0.660221,0.706375,0.846673,1.15186,1.418044,1.248432,1.155454,1.158311,1.02567,0.817895,0.702788,0.668579,0.704135,0.831508,1.159763,1.524688
1.163393,0.909042,0.756038,0.677427,0.66,0.706238,0.846683,1.152061,1.418676,1.248863,1.155301,1.157924,1.02611,0.818387,0.703055,0.668612,0.703899,0.830985,1.159359,1.525206
1.163106,0.908534,0.755618,0.677125,0.659778,0.7061,0.846694,1.152262,1.419308,1.249294,1.155148,1.157536,1.026551,0.818878,0.703322,0.668645,0.703662,0.830461,1.158954,1.525724
1.162818,0.908025,0.755199,0.676822,0.659557,0.705963,0.846705,1.152463,1.41994,1.249725,1.154995,1.157148,1.026992,0.819369,0.703589,0.668678,0.703425,0.829938,1.15855,1.526242
1.162531,0.907517,0.75478,0.67652,0.659336,0.705825,0.846716,1.152663,1.420572,1.250156,1.154842,1.156761,1.027433,0.81986,0.703855,0.668712,0.703189,0.829415,1.158145,1.526761
1.162244,0.907009,0.754361,0.676218,0.659114,0.705688,0.846726,1.152864,1.421204,1.250588,1.154689,1.156373,1.027873,0.820352,0.704122,0.668745,0.702952,0.828892,1.15774,1.527279
1.161956,0.906501,0.753941,0.675916,0.658893,0.70555,0.846737,1.153065,1.421836,1.251019,1.154536,1.155985,1.028314,0.820843,0.704389,0.668778,0.702715,0.828369,1.157336,1.527797
1.161669,0.905993,0.753522,0.675613,0.658671,0.705413,0.846748,1.153266,1.422468,1.25145,1.154383,1.155598,1.028755,0.821334,0.704656,0.668811,0.702479,0.827846,1.156931,1.528315
